Elasticity_wavelet_HLH_firstorder_Median,Elasticity_ResNet50_max_Feat640,Venous_log_sigma_3_0_mm_3D_glszm_SmallAreaLowGrayLevelEmphasis,Elasticity_ResNet50_max_Feat1649,Venous_ResNet50_max_Feat_1544,Elasticityperi_wavelet_HLH_ngtdm_Complexity,Venous_ResNet50_max_Feat_1348,Elasticity_log_sigma_2_0_mm_3D_glcm_ClusterShade,Venous_ResNet50_max_Feat_1622,Elasticity_ResNet50_max_Feat1407,Venous_ResNet50_max_Feat_1361,Venousperi_wavelet_HLL_gldm_DependenceEntropy,Elasticity_ResNet50_max_Feat1492,Venous_ResNet50_max_Feat_1465,Venous_ResNet50_max_Feat_1635
-0.30073355086243947,-0.4503823754838025,-0.3027284244312861,0.20792661613954141,-0.6796377232709997,-0.7127006005476141,0.5468843214369122,-0.5376823851261545,-0.11451646488496202,-0.46422976233713303,-0.8125824062678327,0.09234689710482161,0.36142611623098597,3.1890715808514245,0.05277718927842894
-1.9157748891100121,0.31718509083766505,0.4904390830344483,2.9172622805061383,-1.4653530668554167,-3.1107725398059953,0.3329780112550435,-0.8865475243828622,-1.0337042777555423,-0.46422976233713303,-1.0698186591197538,0.3425166804363063,0.9150394635701751,-0.7812787331215081,-1.3531288286089638
-0.37195656180303005,-0.4503823754838025,0.6893095022455693,-1.0907856295088831,1.817604076414979,-0.25639134423288273,-0.48131870560916457,-0.11228071367117659,-0.7880589837255283,-0.2719695539556902,-0.7385115051488467,0.22595641393694627,-0.5566278721785346,0.13844572939023989,-0.11661662144054293
0.0008624763236298694,-0.4503823754838025,0.4991393457650548,0.6421812268083865,1.3225491482807767,-0.4274597927987637,-1.141603366411904,2.315685971705511,-1.002983749989661,-0.46422976233713303,-0.25239700328704695,-1.2524584525347364,0.211451075644151,-0.6098271193176186,-0.6874892424627209
0.05353380826194674,1.487208320028516,0.569692335008975,-0.6079125028662999,-0.3403332983011223,-0.7772982674846828,0.5416319380741818,0.3982736145181875,0.2830555314715664,-0.46422976233713303,-0.4910781736923735,0.11213435143135844,-0.2741156030273616,-0.7812787331215081,0.6303672065173576
0.3632589952642373,-0.4503823754838025,-0.43411457869743597,0.6454350084383613,-1.4653530668554167,-0.06095952623625429,-1.2886560842325139,0.08228632891726881,-0.31300516730285544,-0.46422976233713303,0.2902859564095607,2.0643013707524935,0.5155811714502999,-0.7812787331215081,-1.3531288286089638
0.29264995053589116,0.12137869831938236,-0.5770173329266012,-0.471946026887823,0.835836554468019,1.7484825045789973,-1.036688788302322,0.7179502739554134,0.06789451871933777,0.18660280065702334,-0.8301355275392925,0.08093465758440913,-0.23696757528374893,-0.2274015254700689,3.865198315891392
-0.6298912335111136,-0.4503823754838025,-0.48817912533846414,0.45935336762132667,-0.28239285559298655,-0.9560494444918745,-0.3472636368984758,1.848544048220483,1.3597306117304624,-0.46422976233713303,-0.7501617180910656,-0.6047304448282255,-0.4888686879594458,-0.03480698735510353,0.441814495814149
0.1045430104628847,-0.4503823754838025,-0.5911217192620118,-0.862955354638252,-0.07108227568235914,-1.6262098427872824,-0.38853158964335316,1.7870262821599676,0.06625249621194826,-0.46422976233713303,-0.1419064154574914,0.9848324829155712,-0.21176265524304072,-0.7812787331215081,-0.31487632508742797
0.7194562263952328,-0.4503823754838025,0.21756848330939574,-0.9644747191121108,-0.9564575152144715,0.5249295191512701,0.018555346416456384,-1.223720492532512,-0.34476648198886517,0.12172779106562448,-0.7215341289004666,-0.6259945591393675,-0.5566278721785346,-0.2740354905396037,-0.3087389255712386
0.4359167174552792,-0.4503823754838025,-0.4744712150487553,2.2664088274409764,1.0362496657072182,2.0583985067102786,-0.3301000539142587,-0.40933606495486013,-0.2783861654664799,0.3814968049690153,-0.5950273431191221,-0.9380846384284359,2.8012471789557525,-0.7812787331215081,-1.3531288286089638
0.43555590560360524,2.216515902244665,-0.5681869800887073,-0.8448381084310013,0.9710701472882084,0.711330056324484,-0.027642349784305992,0.5015462120696117,1.2758316753258625,-0.3458872880450166,1.769845827673808,0.9759008922891234,-0.29329635637610457,-0.07258629049299906,0.41490953333594105
